Entity,Year,Wind (% growth),Oil (% growth),Hydro (% growth),Solar (% growth),Bioenergy (% growth),Bioenergy Price,Hydropower Price,Wind Price,Solar Price,Crude Oil Price
CIS (EI),2015,161.84146,-4.4785857,-2.5859058,131.73193,0.21853425,0,0,0,0,0
CIS (EI),2016,59.212433,3.425753,9.489346,55.798294,0.20443296,0,0,0,0,0
CIS (EI),2017,15.854144,-1.3058186,1.8996954,22.774517,0.2012415,0,0,0,0,0
CIS (EI),2018,36.593853,3.0020833,1.649332,21.160877,0.14124118,0,0,0,0,0
CIS (EI),2019,63.452435,1.168108,1.6936779,76.850334,0.16124128,0,0,0,0,0
CIS (EI),2020,84.53259,-3.2016993,5.7364106,101.73895,0.00124155,0,0,0,0,0
CIS (EI),2021,86.77328,5.7469606,0.7898569,29.677082,0.016127048,0,0,0,0,0
CIS (EI),2022,47.983,2.063334,-6.258136,17.831373,0.067136385,0,0,0,0,0
Canada,2000,62.96296,-0.5710423,3.4084797,23.809528,1.2613883,0.0614693,0.0609687,0.09825565,0.0837306,637.28253
Canada,2001,24.621212,2.8202295,-7.0745173,19.230759,1.3259386,0.0614693,0.0609687,0.08170815,0.0837306,637.28253
Canada,2002,23.100304,3.7343621,5.355191,16.129028,1.3599371,0.0614693,0.0609687,0.07884815,0.0837306,637.28253
Canada,2003,70.37036,3.7306428,-3.7607253,0.23149252,1.3599371,0.0614693,0.0609687,0.07936715,0.0837306,637.28253
Canada,2004,36.956524,4.378593,0.67203045,-37.4134,1.363663,0.0614693,0.0609687,0.07840415,0.0837306,637.28253
Canada,2005,65.86821,-2.7519822,6.961441,19.188202,1.4959308,0.0614693,0.0609687,0.07429315,0.0837306,637.28253
Canada,2006,57.7759,0.86245537,-2.5054038,23.529398,1.9186431,0.0614693,0.0609687,0.07697465,0.0837306,637.28253
Canada,2007,21.601248,2.6830316,4.1753173,23.809528,5.599986,0.0614693,0.0609687,0.08320715,0.0837306,637.28253
Canada,2008,25.978148,-3.4811497,2.6838183,34.615387,6.008574,0.0614693,0.0609687,0.08348465,0.0837306,637.28253
Canada,2009,75.310196,-2.4565697,-2.3312867,211.42857,8.729076,0.0614693,0.0609687,0.08314665,0.0837306,637.28253
Canada,2010,31.355751,4.27016,-4.6930313,134.45465,9.353597,0.0614693,0.0609687,0.08941265,0.0837306,637.28253
Canada,2011,16.7853,0.13164282,6.9265723,123.714615,11.039007,0.0614693,0.0609687,0.08257015,0.0837306,637.28253
Canada,2012,11.021304,1.3671875,1.2092471,54.063965,10.829854,0.0614693,0.0609687,0.08824265,0.0837306,637.28253
Canada,2013,-1.4679313,-0.60528517,3.0299067,70.18369,11.604978,0.0614693,0.0609687,0.08367015,0.0837306,637.28253
Canada,2014,14.998304,-0.23928285,-2.3705363,41.44199,13.591123,0.0614693,0.0609687,0.07697915,0.0837306,637.28253
Canada,2015,110.39433,0.26066303,-0.08054972,36.541367,13.804804,0.0614693,0.0609687,0.07326315,0.0837306,637.28253
Canada,2016,14.70989,-0.34998655,0.84751844,39.28808,14.523844,0.0614693,0.0609687,0.07334715,0.0837306,637.28253
Canada,2017,1.8766165,-1.0161757,2.3752332,-11.372704,13.846189,0.0614693,0.0609687,0.06506215,0.0837306,637.28253
Canada,2018,6.2123775,3.183031,-2.2031665,6.2464356,13.150651,0.0614693,0.0609687,0.05893365,0.0837306,637.28253
Canada,2019,-1.7799914,-0.31821132,-1.0685921,7.4487805,14.46241,0.0614693,0.0609687,0.06083015,0.0837306,637.28253
Canada,2020,8.787405,-15.036238,1.2506008,4.917085,13.782784,0.0614693,0.0609687,0.04989815,0.0837306,637.28253
Canada,2021,4.284382,4.156399,-1.0646462,41.211952,13.648761,0.0614693,0.0609687,0.04626515,0.0837306,637.28253
Canada,2022,2.8946757,4.2596817,3.9996505,16.640747,13.376443,0.0614693,0.0609687,0.04695665,0.0837306,637.28253
Central America (EI),2000,75.58293,2.1296382,2.4681926,0,0,0,0,0,0,0
Central America (EI),2001,2.5403738,7.0875883,-10.763777,0,0,0,0,0,0,0
Central America (EI),2002,41.739166,0.9232402,5.470705,0,0,0,0,0,0,0
Central America (EI),2003,-9.472728,4.3498755,4.3576956,0,0,0,0,0,0,0
Central America (EI),2004,10.950291,2.9021502,6.2527895,0,0,0,0,0,0,0
Central America (EI),2005,-20.79634,-0.64992905,7.04906,0,0,0,0,0,0,0
Central America (EI),2006,34.525444,5.799806,4.7740936,18.971205,0,0,0,0,0,0
Central America (EI),2007,-11.671668,4.9943447,-0.2999425,1.5412211,0,0,0,0,0,0
Central America (EI),2008,-17.604023,1.1161804,11.890459,0.46271086,0,0,0,0,0,0
Central America (EI),2009,112.73856,-1.0520458,-6.0671926,11.147428,0,0,0,0,0,0
Central America (EI),2010,23.846567,1.2385368,12.996435,38.36819,0,0,0,0,0,0
Central America (EI),2011,42.076206,2.5589824,-1.5209615,171.93034,0,0,0,0,0,0
Central America (EI),2012,52.502346,1.7894506,6.9828033,33.881176,0,0,0,0,0,0
Central America (EI),2013,20.09964,0.90265274,-2.4672925,119.449524,0,0,0,0,0,0
Central America (EI),2014,54.29591,2.9120803,-1.4529109,233.75294,0,0,0,0,0,0
Central America (EI),2015,49.63423,10.013628,4.37876,2186.035,0,0,0,0,0,0
Central America (EI),2016,5.243945,3.892386,1.1986732,95.28486,0,0,0,0,0,0
Central America (EI),2017,-2.6715517,2.9855728,19.02983,24.181545,0,0,0,0,0,0
Central America (EI),2018,38.165462,-1.0581672,-1.0024548,23.179901,0,0,0,0,0,0
Central America (EI),2019,-0.81385374,8.499861,-19.587362,23.225725,0,0,0,0,0,0
Central America (EI),2020,-17.540407,-21.381653,24.790264,16.46936,0,0,0,0,0,0
Central America (EI),2021,9.963942,14.632225,10.807085,17.576897,0,0,0,0,0,0
Central America (EI),2022,-8.640057,5.568576,5.315399,1.5060663,0,0,0,0,0,0
Chile,2002,0,1.6595125,6.9511056,0,0,0,0,0,0,0
Chile,2003,0,-0.85291266,-2.5186539,0,0,0,0,0,0,0
Chile,2004,-28.571432,10.242939,-7.227641,0,0,0,0,0,0,0
Chile,2005,40.000008,3.1299353,21.966183,0,0,0,0,0,0,0
Chile,2006,0,3.4000278,10.320616,0,0,0,0,0,0,0
Chile,2007,59.999992,24.808205,-20.840614,0,0,0,0,0,0,0
Chile,2008,240.38518,5.382967,8.646954,0,0,0,0,0,0,0
Chile,2009,107.26054,-5.91535,3.7631154,0,0,0,0,0,0,0
Chile,2010,311.73096,-8.293038,-13.581932,0,0,0,0,0,0,0
Chile,2011,3.7714958,3.8142085,-5.7421803,0,0,0.0614693,0.0609687,0.09959215,0.0837306,637.28253
Chile,2012,20.969414,3.7338138,-1.6966462,0,0,0.0614693,0.0609687,0.07919415,0.1595197,637.28253
Chile,2013,33.470215,-0.5421579,-1.2638211,1884.9467,0,0.0614693,0.0609687,0.07848015,0.13362836,637.28253
Chile,2014,164.75597,-0.81927776,15.762461,6689.1504,0,0.0614693,0.0609687,0.07781015,0.13250535,637.28253
Chile,2015,46.53306,-1.6953588,2.501309,196.50354,0,0.0614693,0.0609687,0.07559715,0.110039883,637.28253
Chile,2016,15.945506,5.6379557,-16.64068,87.50557,0,0.0614693,0.0609687,0.06874465,0.10596544,637.28253
Chile,2017,47.870995,1.534903,8.303415,52.766502,0,0.0614693,0.0609687,0.06663815,0.10424887,637.28253
Chile,2018,-1.0388672,3.6266088,9.570778,31.385744,0,0.0614693,0.0609687,0.05742565,0.118972965,637.28253
Chile,2019,36.437153,-0.4010141,-8.244371,23.082043,0,0.0614693,0.0609687,0.06880765,0.10692045,637.28253
Chile,2020,14.444315,-8.547163,1.308775,20.866192,0,0.0614693,0.0609687,0.05137365,0.091556703,637.28253
Chile,2021,36.160053,9.773361,-16.797894,41.17427,0,0.0614693,0.0609687,0.05150615,0.082305365,637.28253
Chile,2022,16.586197,7.9779387,12.812352,46.171116,0,0.0614693,0.0609687,0.05766465,0.080337845,637.28253
China,2000,24.520254,7.7813745,13.1396885,29.411757,0,0.0614693,0.0609687,0.10963765,0.0837306,637.28253
China,2001,21.917809,2.1452427,24.738085,40.90909,0.053060666,0.0614693,0.0609687,0.09663165,0.0837306,637.28253
China,2002,16.432583,7.9138756,3.7991643,54.83872,1.7684788,0.0614693,0.0609687,0.10495515,0.0837306,637.28253
China,2003,19.059109,11.7130995,-1.4897406,33.333336,4.8562317,0.0614693,0.0609687,0.08275665,0.0837306,637.28253
China,2004,28.166162,16.786694,24.627758,18.749989,5.965346,0.0614693,0.0609687,0.08566215,0.0837306,637.28253
China,2005,52.300392,1.6071677,12.296343,10.526323,8.368024,0.0614693,0.0609687,0.08453065,0.0837306,637.28253
China,2006,90.73497,7.2497845,9.765077,13.095236,12.231146,0.0614693,0.0609687,0.08179065,0.0837306,637.28253
China,2007,47.617496,4.7804117,11.353731,20.000004,13.484257,0.0614693,0.0609687,0.07546015,0.0837306,637.28253
China,2008,139.08195,2.191329,31.260513,33.333324,16.73106,0.0614693,0.0609687,0.07805865,0.0837306,637.28253
China,2009,110.801506,3.9065957,-3.3465266,83.55264,18.286425,0.0614693,0.0609687,0.07868065,0.0837306,637.28253
China,2010,78.886925,13.846087,15.551054,151.25446,17.774601,0.0614693,0.0609687,0.07441115,0.2247281,637.28253
China,2011,50.001156,3.3798695,-3.2806695,272.32526,22.119545,0.0614693,0.0609687,0.07196215,0.202842165,637.28253
China,2012,39.0687,4.889238,25.39792,37.72069,23.6831,0.0614693,0.0609687,0.07125415,0.164626715,637.28253
China,2013,34.172012,4.477489,5.4263353,132.96323,26.36082,0.0614693,0.0609687,0.06874765,0.14194664,637.28253
China,2014,15.548908,3.9788127,16.49927,180.77956,29.278551,0.0614693,0.0609687,0.06656465,0.121038405,637.28253
China,2015,16.16695,7.6089144,5.173552,67.91555,24.932436,0.0614693,0.0609687,0.06400315,0.10522598,637.28253
China,2016,29.779959,3.2327652,3.477037,68.508064,23.978706,0.0614693,0.0609687,0.06149265,0.09911667,637.28253
China,2017,26.463245,5.269873,1.0229588,77.06845,19.510063,0.0614693,0.0609687,0.05496115,0.094135117,637.28253
China,2018,20.091915,4.81081,2.9030204,50.169765,27.065264,0.0614693,0.0609687,0.05614115,0.08593481,637.28253
China,2019,10.798252,4.8184633,6.143284,26.625216,33.079388,0.0614693,0.0609687,0.05048915,0.083956704,637.28253
China,2020,15.099931,0.8636713,3.8640141,16.562498,35.036037,0.0614693,0.0609687,0.04892915,0.080283778,637.28253
China,2021,40.57877,2.6939273,-1.6424954,25.239372,36.013332,0.0614693,0.0609687,0.04543165,0.07726027,637.28253
China,2022,16.296124,0.29724836,-0.14445782,30.663609,44.7,0.0614693,0.0609687,0.04433765,0.077823685,637.28253
Colombia,2005,-4.8278513,-0.9429455,2.3240924,19.863914,0.17154181,0,0,0,0,0
Colombia,2006,27.286566,6.778443,8.508242,-100,1.5707598,0,0,0,0,0
Colombia,2007,-20.784575,2.3836017,3.9571762,0,1.6889794,0,0,0,0,0
Colombia,2008,8.071983,-1.4327109,4.337287,0,1.7494819,0,0,0,0,0
Colombia,2009,7.028508,0.31632185,-11.532527,0,3.6427002,0,0,0,0,0
Colombia,2010,-33.163433,5.5532217,-0.6854117,0,5.2514305,0,0,0,0,0
Colombia,2011,7.0055246,5.462098,19.404613,0,6.6385684,0,0,0,0,0
Colombia,2012,32.910408,6.884575,-1.7464638,0,7.2798066,0,0,0,0,0
Colombia,2013,5.0498724,4.719341,-6.7650375,0,7.537293,0,0,0,0,0
Colombia,2014,21.875118,5.9159875,0.85470676,0,7.836902,0,0,0,0,0
Colombia,2015,-2.6382446,-10.299063,-0.13423562,0,8.0241995,0,0,0,0,0
Colombia,2016,-25.578768,23.191298,4.7133684,0,7.806002,0,0,0,0,0
Colombia,2017,-93.96428,-1.9456029,22.526752,0,7.153719,0,0,0,0,0
Colombia,2018,1314.33,1.4784813,-1.1800349,140.00002,8.936951,0,0,0,0,0
Colombia,2019,45.76428,-0.10997653,-3.9085507,1000.5,7.9765267,0,0,0,0,0
Colombia,2020,-84.017685,-15.603596,-8.449495,44.479774,7.4975457,0,0,0,0,0
Colombia,2021,497.52966,29.02317,21.387815,69.29245,9.363568,0,0,0,0,0
Colombia,2022,23.829996,11.837721,6.3488126,55.595802,8.928638,0,0,0,0,0
Croatia,2005,399.99994,2.9347062,-7.7504992,0,0,0,0,0,0,0
Croatia,2006,90,1.565373,-5.948406,0,0,0,0,0,0,0
Croatia,2007,83.684204,2.3831487,-28.973854,0,0,0,0,0,0,0
Croatia,2008,14.326656,-5.174178,22.983955,0,0,0,0,0,0,0
Croatia,2009,35.839592,-2.3349226,28.173018,0,0,0,0,0,0,0
Croatia,2010,156.64206,-15.027886,23.187208,31.868124,0,0,0,0,0,0
Croatia,2011,44.500362,-4.906398,-44.8633,14.166665,0,0.0614693,0.0609687,0.11058365,0.0837306,637.28253
Croatia,2012,63.555218,-10.385776,-3.8750231,1654.7445,0,0.0614693,0.0609687,0.09663665,0.0837306,637.28253
Croatia,2013,57.351578,-3.8036942,78.24847,369.34274,0,0,0,0,0,0
Croatia,2014,41.11508,4.6836257,4.4587374,211.74333,0,0.0614693,0.0609687,0.11471265,0.0837306,637.28253
Croatia,2015,9.085989,3.8886428,-29.041183,62.802063,0,0.0614693,0.0609687,0.07639165,0.0837306,637.28253
Croatia,2016,27.370893,0.42436123,7.220924,14.4541025,0,0.0614693,0.0609687,0.07560365,0.0837306,637.28253
Croatia,2017,18.708633,6.892729,-22.543436,20.077503,0,0.0614693,0.0609687,0.06413165,0.0837306,637.28253
Croatia,2018,10.913622,-3.1097054,45.097412,-4.828459,0,0,0,0,0,0
Croatia,2019,9.877193,-2.3882508,-24.345207,10.947931,0,0,0,0,0,0
Croatia,2020,17.269814,-14.290195,-2.809769,14.921784,0,0.0614693,0.0609687,0.05602615,0.0837306,637.28253
Croatia,2021,19.823324,5.721581,25.877726,55.916237,0,0.0614693,0.0609687,0.05479615,0.0837306,637.28253
Croatia,2022,3.6860943,9.456528,-23.401653,2.0147681,0,0,0,0,0,0
Cyprus,2005,0,12.254679,0,41.500008,0,0,0,0,0,0
Cyprus,2006,0,-1.2234032,0,77.03179,0,0,0,0,0,0
Cyprus,2007,0.28169155,1.7342567,0,72.95411,0,0,0,0,0,0
Cyprus,2008,0,2.1218538,0,73.110214,0,0,0,0,0,0
Cyprus,2009,0,-2.2330642,0,33.333336,0,0,0,0,0,0
Cyprus,2010,8607.865,-3.1461835,0,75,0,0.0614693,0.0609687,0.09982565,0.0837306,637.28253
Cyprus,2011,267.74194,-1.6641855,0,71.42857,0,0.0614693,0.0609687,0.10094815,0.0837306,637.28253
Cyprus,2012,62.2807,-6.8487406,0,83.33333,0,0.0614693,0.0609687,0.11787815,0.0837306,637.28253
Cyprus,2013,24.864864,-11.414564,0,113.63635,0,0.0614693,0.0609687,0.13267965,0.0837306,637.28253
Cyprus,2014,-20.38961,0.30457973,0,77.872345,0,0,0,0,0,0
Cyprus,2015,20.640015,2.4238348,0,51.50598,0,0,0,0,0,0
Cyprus,2016,2.1833897,9.075106,0,15.220392,0,0.0614693,0.0609687,0.08676165,0.0837306,637.28253
Cyprus,2017,-6.7273674,2.659452,0,17.872787,0,0,0,0,0,0
Cyprus,2018,4.331994,-1.0580361,0,11.516094,0,0,0,0,0,0
Cyprus,2019,8.1388,-0.515455,0,13.781476,0,0,0,0,0,0
Cyprus,2020,0.7725358,-14.796888,0,35.43414,0,0,0,0,0,0
Cyprus,2021,2.5248766,3.1341314,0,58.432114,0,0,0,0,0,0
Cyprus,2022,-9.011764,6.243551,0,28.509533,0,0,0,0,0,0
Czechia,2002,700,-3.1716347,21.324253,0,0,0,0,0,0,0
Czechia,2003,143.75,7.008302,-44.502407,0,0,0,0,0,0,0
Czechia,2004,153.84616,10.193729,46.001446,0,0,0,0,0,0,0
Czechia,2005,114.949486,4.4458985,17.864,-32,0,0,0,0,0,0
Czechia,2006,132.02539,-1.3819516,7.1595073,150,0,0,0,0,0,0
Czechia,2007,153.36304,-0.69624186,-18.072021,931.7647,0,0,0,0,0,0
Czechia,2008,95.57546,0.46241283,-3.1144798,637.5713,0,0,0,0,0,0
Czechia,2009,17.741287,-3.4571528,20.020008,586.45746,0,0,0,0,0,0
Czechia,2010,16.46353,-5.5713058,14.811743,593.3034,0,0,0,0,0,0
Czechia,2011,18.33421,1.3180256,-29.627735,254.39517,0,0,0,0,0,0
Czechia,2012,4.7390103,-1.243192,8.462847,-1.5304208,0,0,0,0,0,0
Czechia,2013,15.560209,-4.5795383,28.432285,-5.3974032,0,0,0,0,0,0
Czechia,2014,-0.82712173,5.8192134,-30.160635,4.658115,0,0,0,0,0,0
Czechia,2015,20.15909,-2.8710246,-5.988985,6.578481,0,0,0,0,0,0
Czechia,2016,-13.211614,-6.1062217,11.479521,-5.8690014,0,0,0,0,0,0
Czechia,2017,18.930685,17.084385,-6.59284,2.937436,0,0,0,0,0,0
Czechia,2018,3.0947804,0.7093787,-12.945234,6.5858483,0,0,0,0,0,0
Czechia,2019,14.885914,1.2829423,23.419476,-2.299285,0,0,0,0,0,0
Czechia,2020,-0.13577342,-12.8559885,6.749749,-2.2067368,0,0,0,0,0,0
Czechia,2021,-13.951039,10.225344,12.404275,-3.8015246,0,0,0,0,0,0
Czechia,2022,6.612265,2.2951245,-13.14267,6.78972,0,0,0,0,0,0
Denmark,2000,40.01981,-2.783078,-0.98360777,36.277546,0,0.0614693,0.0609687,0.11881715,0.0837306,637.28253
Denmark,2001,1.5283227,-4.087657,-8.609277,0,0,0.0614693,0.0609687,0.11563015,0.0837306,637.28253
Denmark,2002,13.258636,-3.2268405,15.2174,6.712997,0,0.0614693,0.0609687,0.09296565,0.0837306,637.28253
Denmark,2003,14.022005,-3.29296,-33.333336,18.655025,0,0.0614693,0.0609687,0.08068565,0.0837306,637.28253
Denmark,2004,18.3846,-1.7677426,25,21.023798,0,0.0614693,0.0609687,0.07522615,0.0837306,637.28253
Denmark,2005,0.46920776,1.2708306,-15.094334,17.522644,0,0.0614693,0.0609687,0.08297765,0.0837306,637.28253
Denmark,2006,-7.651067,0.9585738,3.9999962,2.4421692,0,0.0614693,0.0609687,0.09554165,0.0837306,637.28253
Denmark,2007,17.407476,0.7841587,20.51283,12.672496,0,0,0,0,0,0
Denmark,2008,-3.394127,-1.3279498,-8.510637,5.1225066,0,0.0614693,0.0609687,0.09334465,0.0837306,637.28253
Denmark,2009,-2.9922962,-10.210461,-26.744192,43.008484,0,0,0,0,0,0
Denmark,2010,16.202986,3.3366323,9.215176,64.296295,0,0.0614693,0.0609687,0.09387915,0.0837306,637.28253
Denmark,2011,25.15886,-4.6888947,-18.274801,145.58163,0,0.0614693,0.0609687,0.09242865,0.0837306,637.28253
Denmark,2012,5.072093,-7.54236,3.589654,586.43286,0,0.0614693,0.0609687,0.07867765,0.0837306,637.28253
Denmark,2013,8.309067,-2.3534179,-23.20776,398.3017,0,0.0614693,0.0609687,0.07762815,0.0837306,637.28253
Denmark,2014,17.577803,-0.3505826,12.543988,15.066433,0,0,0,0,0,0
Denmark,2015,8.063531,1.7481685,19.385696,1.4683723,0,0.0614693,0.0609687,0.06400915,0.0837306,637.28253
Denmark,2016,-9.561682,0.1432538,6.8864465,23.089266,0,0.0614693,0.0609687,0.05993315,0.0837306,637.28253
Denmark,2017,15.633785,-0.6164789,-7.26434,1.0360003,0,0.0614693,0.0609687,0.05486015,0.0837306,637.28253
Denmark,2018,-5.940759,1.010561,-16.847998,26.81179,0,0.0614693,0.0609687,0.05377515,0.0837306,637.28253
Denmark,2019,16.169512,0.26530027,14.089716,1.0804534,0,0.0614693,0.0609687,0.05451365,0.0837306,637.28253
Denmark,2020,1.1169195,-15.149509,0.6428838,22.554695,0,0.0614693,0.0609687,0.05176565,0.0837306,637.28253
Denmark,2021,-1.6885698,1.250124,-4.5124173,10.876203,0,0,0,0,0,0
Denmark,2022,18.52044,12.70988,-8.28526,68.27247,0,0,0,0,0,0
Eastern Africa (EI),2001,-100,7.413399,13.297796,2628.5713,0,0,0,0,0,0
Eastern Africa (EI),2003,33.333324,4.4620037,1.0020852,4.2666674,0,0,0,0,0,0
Eastern Africa (EI),2004,125.25251,6.501484,1.4910698,90.281334,0,0,0,0,0,0
Eastern Africa (EI),2005,44.95522,6.9603324,3.3656478,72.043,0,0,0,0,0,0
Eastern Africa (EI),2006,270.68817,6.396508,5.7032585,289.23138,0,0,0,0,0,0
Eastern Africa (EI),2007,129.33444,3.9385796,8.992947,92.26045,0,0,0,0,0,0
Eastern Africa (EI),2008,45.963417,2.6857853,-1.2916207,93.13812,0,0,0,0,0,0
Eastern Africa (EI),2009,65.74733,6.069374,4.8729897,77.53341,0,0,0,0,0,0
Eastern Africa (EI),2010,42.8831,3.9025187,12.404024,194.9415,0,0,0,0,0,0
Eastern Africa (EI),2011,-10.767198,4.0646315,3.0376554,83.15072,0,0,0,0,0,0
Eastern Africa (EI),2012,350.13205,6.928146,3.8212538,38.70665,0,0,0,0,0,0
Eastern Africa (EI),2013,104.24199,5.8585644,6.452894,24.65335,0,0,0,0,0,0
Eastern Africa (EI),2014,40.207397,4.3642044,6.9010377,31.03689,0,0,0,0,0,0
Eastern Africa (EI),2015,76.20523,8.749127,-1.075691,13.5141735,0,0,0,0,0,0
Eastern Africa (EI),2016,14.424872,2.9011846,-5.4407654,14.662123,0,0,0,0,0,0
Eastern Africa (EI),2017,-11.091751,6.851685,4.93865,13.670958,0,0,0,0,0,0
Eastern Africa (EI),2018,8.966804,4.827714,6.028056,10.396099,0,0,0,0,0,0
Eastern Africa (EI),2019,157.67143,-0.19807816,0.13576746,60.185455,0,0,0,0,0,0
Eastern Africa (EI),2020,-10.986746,-7.812196,7.3018312,10.47523,0,0,0,0,0,0
Eastern Africa (EI),2021,34.47628,7.015741,4.970753,16.225159,0,0,0,0,0,0
Eastern Africa (EI),2022,6.0736537,-7.30505,3.1699657,23.622358,0,0,0,0,0,0
Ecuador,2008,178.80296,3.0214906,24.95867,46.93866,0,0,0,0,0,0
Ecuador,2009,19.458103,1.6979814,-18.31103,-70.47776,0,0,0,0,0,0
Ecuador,2010,7.1911097,15.581584,-6.384611,-100,0,0,0,0,0,0
Ecuador,2011,-2.6254416,2.552855,28.908884,0,0,0,0,0,0,0
Ecuador,2012,-28.292835,3.517902,9.922087,460.32343,0,0,0,0,0,0
Ecuador,2013,2264.2317,5.958879,-9.796744,1024.9791,0,0,0,0,0,0
Ecuador,2014,40.63189,5.330324,3.796327,349.9035,0,0,0,0,0,0
Ecuador,2015,23.906767,-2.997446,14.299083,118.7623,0,0,0,0,0,0
Ecuador,2016,-15.026939,-6.0416994,20.903456,7.479322,0,0,0,0,0,0
Ecuador,2017,-12.576121,-2.3629665,26.871347,-3.2894433,0,0,0,0,0,0
Ecuador,2018,9.343016,8.272624,2.9339552,1.5990496,0,0,0,0,0,0
Ecuador,2019,6.5652966,-3.096491,19.165289,-0.20831823,0,0,0,0,0,0
Ecuador,2020,-9.852958,-19.285107,-1.2488961,-0.6315768,0,0,0,0,0,0
Ecuador,2021,-19.571983,23.686695,5.1014543,-2.3569942,0,0,0,0,0,0
Ecuador,2022,-2.2738278,9.852886,-3.6733687,4.420936,0,0,0,0,0,0
Egypt,2000,570.8333,-2.1462917,5.487144,0,0,0,0,0,0,0
Egypt,2001,122.36025,-5.5674133,1.6610146,350,0,0,0,0,0,0
Egypt,2002,18.715084,-0.51219463,-2.906996,11.111116,0,0,0,0,0,0
Egypt,2003,34.58824,2.5346637,-7.542247,0,0,0,0,0,0,0
Egypt,2004,76.241425,5.2967668,-0.8308232,0,0,0,0,0,0,0
Egypt,2005,1.2023807,5.879009,-1.4612496,0,0,0,0,0,0,0
Egypt,2006,18.613493,-2.9833853,1.1111975,0,0,0,0,0,0,0
Egypt,2007,9.482658,7.9910755,11.208879,20.000004,0,0,0,0,0,0
Egypt,2008,40.362633,5.855322,6.178999,25,0,0,0,0,0,0
Egypt,2009,11.548638,4.6791196,-8.767223,46.66667,0,0,0,0,0,0
Egypt,2010,35.861134,2.9563189,-5.93937,1045.4546,0,0.0614693,0.0609687,0.06743965,0.0837306,637.28253
Egypt,2011,6.080389,0.6321907,0.2740383,870.5119,0,0,0,0,0,0
Egypt,2012,-10.611397,2.391851,0.28868914,106.159,0,0,0,0,0,0
Egypt,2013,17.989779,1.1914015,1.6042948,-94.954994,0,0,0,0,0,0
Egypt,2014,-34.787594,5.0680995,2.647984,448.60638,0,0,0,0,0,0
Egypt,2015,84.27139,2.0314097,0.710237,-69.903046,0,0.0614693,0.0609687,0.06441915,0.0837306,637.28253
Egypt,2016,26.50491,3.3670545,-3.5517216,456.2143,0,0,0,0,0,0
Egypt,2017,-11.979705,-4.9903393,-3.1028628,157.92775,0,0,0,0,0,0
Egypt,2018,41.609047,-10.909462,1.0595918,-8.213824,0,0.0614693,0.0609687,0.06080665,0.0837306,637.28253
Egypt,2019,66.69239,-5.617243,8.944941,169.23277,0,0,0,0,0,0
Egypt,2020,5.0736427,-13.277358,5.852473,199.02687,0,0.0614693,0.0609687,0.05505915,0.0837306,637.28253
Egypt,2021,4.830301,8.081829,-6.5326157,11.678576,0,0.0614693,0.0609687,0.05369415,0.0837306,637.28253
Egypt,2022,0.5130887,18.261444,-4.61399,8.33143,0,0.0614693,0.0609687,0.05292165,0.0837306,637.28253
Estonia,2003,335.7143,-6.1370077,128.57144,0,0,0,0,0,0,0
Estonia,2004,24.59017,1.4848351,75,0,0,0,0,0,0,0
Estonia,2005,609.2105,1.8752456,-4.017848,0,0,0,0,0,0,0
Estonia,2006,41.558445,4.494405,-37.2093,0,0,0,0,0,0,0
Estonia,2007,19.266045,6.7317963,62.96296,0,0,0,0,0,0,0
Estonia,2008,46.153854,-4.783326,27.272738,0,0,0,0,0,0,0
Estonia,2009,46.61653,-10.133827,14.285719,0,0,0,0,0,0,0
Estonia,2010,42.051292,3.0822039,-15.625,0,0,0,0,0,0,0
Estonia,2011,32.851982,-2.506578,11.111105,100,0,0,0,0,0,0
Estonia,2012,17.934776,18.56246,39.999996,50.00001,0,0,0,0,0,0
Estonia,2013,21.8894,-1.2753427,-38.095238,366.66666,0,0,0,0,0,0
Estonia,2014,14.177692,-7.4058294,3.8461566,121.42859,0,0,0,0,0,0
Estonia,2015,18.377483,-0.18428564,0,90.32258,0,0,0,0,0,0
Estonia,2016,-16.923077,-2.4552405,29.629623,64.40678,0,0,0,0,0,0
Estonia,2017,21.717178,4.3666005,-25.714285,49.484528,0,0,0,0,0,0
Estonia,2018,-12.033195,-1.2447298,-42.307693,112.41379,0,0,0,0,0,0
Estonia,2019,8.018864,-10.792934,26.666664,138.63637,0,0,0,0,0,0
Estonia,2020,22.852982,2.9875636,57.89474,233.33334,0,0,0,0,0,0
Estonia,2021,-13.388622,-1.6573012,-30.000002,44.489788,0,0,0,0,0,0
Estonia,2022,-8.618337,3.6776304,9.523809,68.36158,0,0,0,0,0,0
Europe,2000,57.450855,-1.3896763,3.7066936,-7.1912823,8.130677,0,0,0,0,0
Europe,2001,19.86494,1.5746951,1.4578938,160.73392,10.038444,0,0,0,0,0
Europe,2002,35.62535,-0.9105563,-9.111672,62.025154,13.413472,0,0,0,0,0
Europe,2003,23.099636,0.8180857,-6.026733,48.92825,16.92991,0,0,0,0,0
Europe,2004,33.21557,0.59046745,7.6571345,60.18785,25.336973,0,0,0,0,0
Europe,2005,19.789577,0.6010771,0.6078601,101.40581,34.696896,0,0,0,0,0
Europe,2006,16.884565,0.67784786,-1.9403934,69.89119,51.08912,0,0,0,0,0
Europe,2007,26.90308,-1.7982721,1.9712687,50.922882,69.78802,0,0,0,0,0
